Alert_Number,Organization_Name,Repository_Name,State,Dependency_Package_Ecosystem,Dependency_Package_Name,Dependency_Manifest_Path,Dependency_Scope,Severity,GHSA_ID,CVE_ID,Advisory_Summary,Advisory_Description,Vulnerable_Version_Range,First_Patched_Version,CVSS_Score,CVSS_Vector,CWE_IDs,CWE_Names,Created_At,Updated_At,Dismissed_At,Dismissed_By,Dismissed_Reason,Dismissed_Comment,Fixed_At,Auto_Dismissed_At,URL,References
247,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-x4jg-mjrx-434g,CVE-2022-24772,Improper Verification of Cryptographic Signature in node-forge,"### Impact

RSA PKCS#1 v1.5 signature verification code does not check for tailing garbage bytes after decoding a `DigestInfo` ASN.1 structure. This can allow padding bytes to be removed and garbage data added to forge a signature when a low public exponent is being used.

### Patches

The issue has been addressed in `node-forge` `1.3.0`.

### References

For more information, please see
[""Bleichenbacher's RSA signature forgery based on implementation error""](https://mailarchive.ietf.org/arch/ms",< 1.3.0,1.3.0,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CWE-347,Improper Verification of Cryptographic Signature,2023-12-28T22:24:58Z,2023-12-28T22:24:58Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/247,"https://github.com/digitalbazaar/forge/security/advisories/GHSA-x4jg-mjrx-434g, https://nvd.nist.gov/vuln/detail/CVE-2022-24772, https://github.com/digitalbazaar/forge/commit/3f0b49a0573ef1bb7af7f5673c0cfebf00424df1, https://github.com/digitalbazaar/forge/commit/bb822c02df0b61211836472e29b9790cc541cdb2, https://github.com/advisories/GHSA-x4jg-mjrx-434g"
246,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-cfm4-qjh2-4765,CVE-2022-24771,Improper Verification of Cryptographic Signature in node-forge,"### Impact

RSA PKCS#1 v1.5 signature verification code is lenient in checking the digest algorithm structure. This can allow a crafted structure that steals padding bytes and uses unchecked portion of the PKCS#1 encoded message to forge a signature when a low public exponent is being used.

### Patches

The issue has been addressed in `node-forge` `1.3.0`.

### References

For more information, please see
[""Bleichenbacher's RSA signature forgery based on implementation error""](https://mailarchi",< 1.3.0,1.3.0,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,CWE-347,Improper Verification of Cryptographic Signature,2023-12-28T22:24:58Z,2023-12-28T22:24:58Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/246,"https://github.com/digitalbazaar/forge/security/advisories/GHSA-cfm4-qjh2-4765, https://nvd.nist.gov/vuln/detail/CVE-2022-24771, https://github.com/digitalbazaar/forge/commit/3f0b49a0573ef1bb7af7f5673c0cfebf00424df1, https://github.com/digitalbazaar/forge/commit/bb822c02df0b61211836472e29b9790cc541cdb2, https://github.com/advisories/GHSA-cfm4-qjh2-4765"
245,InfoMVyasVDemo,import-test,open,npm,nanoid,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-qrpm-p2h7-hrv2,CVE-2021-23566,Exposure of Sensitive Information to an Unauthorized Actor in nanoid,"The package nanoid from 3.0.0, before 3.1.31, are vulnerable to Information Exposure via the valueOf() function which allows to reproduce the last id generated.",">= 3.0.0, < 3.1.31",3.1.31,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,"CWE-200, CWE-704","Exposure of Sensitive Information to an Unauthorized Actor, Incorrect Type Conversion or Cast",2023-12-28T22:24:58Z,2023-12-28T22:24:58Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/245,"https://nvd.nist.gov/vuln/detail/CVE-2021-23566, https://github.com/ai/nanoid/pull/328, https://github.com/ai/nanoid/commit/2b7bd9332bc49b6330c7ddb08e5c661833db2575, https://gist.github.com/artalar/bc6d1eb9a3477d15d2772e876169a444, https://snyk.io/vuln/SNYK-JS-NANOID-2332193"
244,InfoMVyasVDemo,import-test,open,npm,ansi-html,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-whgm-jr23-g3j9,CVE-2021-23424,Uncontrolled Resource Consumption in ansi-html,"This affects all versions of package ansi-html. If an attacker provides a malicious string, it will get stuck processing the input for an extremely long time.",< 0.0.8,0.0.8,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-400,Uncontrolled Resource Consumption,2023-12-28T22:24:58Z,2023-12-28T22:24:58Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/244,"https://nvd.nist.gov/vuln/detail/CVE-2021-23424, https://github.com/Tjatse/ansi-html/issues/19, https://snyk.io/vuln/SNYK-JS-ANSIHTML-1296849, https://github.com/ioet/time-tracker-ui/security/advisories/GHSA-4fjc-8q3h-8r69, https://github.com/Tjatse/ansi-html/commit/8142b25bca3133ea060bcc1889277dc482327a63"
243,InfoMVyasVDemo,import-test,open,npm,postcss,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-566m-qj78-rww5,CVE-2021-23382,Regular Expression Denial of Service in postcss,"The package postcss versions before 7.0.36 or between 8.0.0 and 8.2.13 are vulnerable to Regular Expression Denial of Service (ReDoS) via getAnnotationURL() and loadAnnotation() in lib/previous-map.js. The vulnerable regexes are caused mainly by the sub-pattern 
```regex
\/\*\s* sourceMappingURL=(.*)
```

### PoC
```js
var postcss = require(""postcss"")
function build_attack(n) {
    var ret = ""a{}""
    for (var i = 0; i < n; i++) {
        ret += ""/*# sourceMappingURL=""
    }
    return ret + ""!""",< 7.0.36,7.0.36,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-400,Uncontrolled Resource Consumption,2023-12-28T22:24:58Z,2023-12-28T22:24:58Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/243,"https://nvd.nist.gov/vuln/detail/CVE-2021-23382, https://github.com/postcss/postcss/commit/2b1d04c867995e55124e0a165b7c6622c1735956, https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-1255641, https://snyk.io/vuln/SNYK-JS-POSTCSS-1255640, https://github.com/postcss/postcss/releases/tag/7.0.36"
242,InfoMVyasVDemo,import-test,open,npm,postcss,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-566m-qj78-rww5,CVE-2021-23382,Regular Expression Denial of Service in postcss,"The package postcss versions before 7.0.36 or between 8.0.0 and 8.2.13 are vulnerable to Regular Expression Denial of Service (ReDoS) via getAnnotationURL() and loadAnnotation() in lib/previous-map.js. The vulnerable regexes are caused mainly by the sub-pattern 
```regex
\/\*\s* sourceMappingURL=(.*)
```

### PoC
```js
var postcss = require(""postcss"")
function build_attack(n) {
    var ret = ""a{}""
    for (var i = 0; i < n; i++) {
        ret += ""/*# sourceMappingURL=""
    }
    return ret + ""!""",">= 8.0.0, < 8.2.13",8.2.13,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-400,Uncontrolled Resource Consumption,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/242,"https://nvd.nist.gov/vuln/detail/CVE-2021-23382, https://github.com/postcss/postcss/commit/2b1d04c867995e55124e0a165b7c6622c1735956, https://snyk.io/vuln/SNYK-JAVA-ORGWEBJARSNPM-1255641, https://snyk.io/vuln/SNYK-JS-POSTCSS-1255640, https://github.com/postcss/postcss/releases/tag/7.0.36"
241,InfoMVyasVDemo,import-test,open,npm,follow-redirects,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-pw2r-vq6v-hr8c,CVE-2022-0536,Exposure of Sensitive Information to an Unauthorized Actor in follow-redirects,Exposure of Sensitive Information to an Unauthorized Actor in NPM follow-redirects prior to 1.14.8.,< 1.14.8,1.14.8,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N,"CWE-200, CWE-212","Exposure of Sensitive Information to an Unauthorized Actor, Improper Removal of Sensitive Information Before Storage or Transfer",2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/241,"https://nvd.nist.gov/vuln/detail/CVE-2022-0536, https://github.com/follow-redirects/follow-redirects/commit/62e546a99c07c3ee5e4e0718c84a6ca127c5c445, https://huntr.dev/bounties/7cf2bf90-52da-4d59-8028-a73b132de0db, https://github.com/advisories/GHSA-pw2r-vq6v-hr8c"
240,InfoMVyasVDemo,import-test,open,npm,node-sass,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-r8f7-9pfq-mjmv,CVE-2020-24025,Improper Certificate Validation in node-sass,Certificate validation in node-sass 2.0.0 to 6.0.1 is disabled when requesting binaries even if the user is not specifying an alternative download path.,">= 2.0.0, < 7.0.0",7.0.0,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N,CWE-295,Improper Certificate Validation,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/240,"https://nvd.nist.gov/vuln/detail/CVE-2020-24025, https://github.com/sass/node-sass/pull/567#issuecomment-656609236, https://github.com/sass/node-sass/issues/3067, https://github.com/sass/node-sass/pull/3149, https://github.com/sass/node-sass/releases/tag/v7.0.0"
239,InfoMVyasVDemo,import-test,open,npm,simple-get,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-wpg7-2c88-r8xv,CVE-2022-0355,Exposure of Sensitive Information in simple-get,"In versions of simple-get prior to 4.0.1, 3.1.1, and 2.8.2, when fetching a remote url with a cookie location response, headers will be followed, potentially resulting in an exposure of the session cookie to a third party.",">= 3.0.0, < 3.1.1",3.1.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/239,"https://nvd.nist.gov/vuln/detail/CVE-2022-0355, https://github.com/feross/simple-get/commit/e4af095e06cd69a9235013e8507e220a79b9684f, https://huntr.dev/bounties/42c79c23-6646-46c4-871d-219c0d4b4e31, https://github.com/feross/simple-get/pull/75#issuecomment-1027755026, https://github.com/feross/simple-get/pull/76#issuecomment-1027754710"
238,InfoMVyasVDemo,import-test,open,npm,node-fetch,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,runtime,high,GHSA-r683-j2x4-v87g,CVE-2022-0235,node-fetch forwards secure headers to untrusted sites,"node-fetch forwards secure headers such as `authorization`, `www-authenticate`, `cookie`, & `cookie2` when redirecting to a untrusted site.",< 2.6.7,2.6.7,8.8,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,"CWE-173, CWE-200, CWE-601","Improper Handling of Alternate Encoding, Exposure of Sensitive Information to an Unauthorized Actor, URL Redirection to Untrusted Site ('Open Redirect')",2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/238,"https://nvd.nist.gov/vuln/detail/CVE-2022-0235, https://github.com/node-fetch/node-fetch/commit/36e47e8a6406185921e4985dcbeff140d73eaa10, https://huntr.dev/bounties/d26ab655-38d6-48b3-be15-f9ad6b6ae6f7, https://github.com/node-fetch/node-fetch/pull/1453, https://github.com/node-fetch/node-fetch/commit/5c32f002fdd65b1c6a8f1e3620210813d45c7e60"
237,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,medium,GHSA-8fr3-hfg3-gpgp,CVE-2022-0122,Open Redirect in node-forge,parseUrl functionality in node-forge mishandles certain uses of backslash such as `https:/\/\/\` and interprets the URI as a relative path. ,< 1.0.0,1.0.0,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,CWE-601,URL Redirection to Untrusted Site ('Open Redirect'),2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/237,"https://nvd.nist.gov/vuln/detail/CVE-2022-0122, https://github.com/digitalbazaar/forge/commit/db8016c805371e72b06d8e2edfe0ace0df934a5e, https://huntr.dev/bounties/41852c50-3c6d-4703-8c55-4db27164a4ae, https://github.com/advisories/GHSA-8fr3-hfg3-gpgp"
236,InfoMVyasVDemo,import-test,open,npm,follow-redirects,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-74fj-2j2h-c42q,CVE-2022-0155,Exposure of sensitive information in follow-redirects,follow-redirects is vulnerable to Exposure of Private Personal Information to an Unauthorized Actor,< 1.14.7,1.14.7,8.0,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,CWE-359,Exposure of Private Personal Information to an Unauthorized Actor,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/236,"https://nvd.nist.gov/vuln/detail/CVE-2022-0155, https://github.com/follow-redirects/follow-redirects/commit/8b347cbcef7c7b72a6e9be20f5710c17d6163c22, https://huntr.dev/bounties/fc524e4b-ebb6-427d-ab67-a64181020406, https://cert-portal.siemens.com/productcert/pdf/ssa-637483.pdf, https://github.com/advisories/GHSA-74fj-2j2h-c42q"
235,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,low,GHSA-5rrq-pxf6-6jx5,,Prototype Pollution in node-forge debug API.,"### Impact
The `forge.debug` API had a potential prototype pollution issue if called with untrusted input. The API was only used for internal debug purposes in a safe way and never documented or advertised.  It is suspected that uses of this API, if any exist, would likely not have used untrusted inputs in a vulnerable way.

### Patches
The `forge.debug` API and related functions were removed in 1.0.0.

### Workarounds
Don't use the `forge.debug` API directly or indirectly with untrusted input.
",< 1.0.0,1.0.0,0.0,,CWE-1321,Improperly Controlled Modification of Object Prototype Attributes ('Prototype Pollution'),2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/235,"https://github.com/digitalbazaar/forge/security/advisories/GHSA-5rrq-pxf6-6jx5, https://github.com/advisories/GHSA-5rrq-pxf6-6jx5"
234,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,low,GHSA-wxgw-qj99-44c2,,Prototype Pollution in node-forge util.setPath API,"### Impact
`forge.util.setPath` had a potential prototype pollution issue if called with untrusted keys. This API was not used by forge itself.

### Patches
The `forge.util.setPath` API and related functions were removed in 0.10.0.

### Workarounds
Don't call `forge.util.setPath` directly or indirectly with untrusted keys.

### References
- https://security.snyk.io/vuln/SNYK-JS-NODEFORGE-598677
- https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2020-7720

### For more information
If you have a",< 0.10.0,0.10.0,0.0,,,,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/234,"https://github.com/digitalbazaar/forge/security/advisories/GHSA-wxgw-qj99-44c2, https://github.com/advisories/GHSA-wxgw-qj99-44c2"
233,InfoMVyasVDemo,import-test,open,npm,node-forge,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,low,GHSA-gf8q-jrpm-jvxq,,URL parsing in node-forge could lead to undesired behavior.,"### Impact
The regex used for the `forge.util.parseUrl` API would not properly parse certain inputs resulting in a parsed data structure that could lead to undesired behavior.

### Patches
`forge.util.parseUrl` and other very old related URL APIs were removed in 1.0.0 in favor of letting applications use the more modern WHATWG URL Standard API.

### Workarounds
Ensure code does not directly or indirectly call `forge.util.parseUrl` with untrusted input.

### References
- https://www.huntr.dev/bou",< 1.0.0,1.0.0,0.0,,CWE-601,URL Redirection to Untrusted Site ('Open Redirect'),2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/233,"https://github.com/digitalbazaar/forge/security/advisories/GHSA-gf8q-jrpm-jvxq, https://nvd.nist.gov/vuln/detail/CVE-2022-0122, https://www.huntr.dev/bounties/41852c50-3c6d-4703-8c55-4db27164a4ae, https://github.com/advisories/GHSA-gf8q-jrpm-jvxq"
232,InfoMVyasVDemo,import-test,open,npm,validator,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,runtime,medium,GHSA-qgmg-gppg-76g5,CVE-2021-3765,Inefficient Regular Expression Complexity in validator.js,validator.js prior to 13.7.0 is vulnerable to Inefficient Regular Expression Complexity,< 13.7.0,13.7.0,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,CWE-1333,Inefficient Regular Expression Complexity,2023-12-28T22:24:57Z,2023-12-28T22:24:57Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/232,"https://nvd.nist.gov/vuln/detail/CVE-2021-3765, https://github.com/validatorjs/validator.js/commit/496fc8b2a7f5997acaaec33cc44d0b8dba5fb5e1, https://huntr.dev/bounties/c37e975c-21a3-4c5f-9b57-04d63b28cfc9, https://github.com/advisories/GHSA-qgmg-gppg-76g5"
231,InfoMVyasVDemo,import-test,open,npm,nth-check,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-rp65-9cf3-cjxr,CVE-2021-3803,Inefficient Regular Expression Complexity in nth-check,"There is a Regular Expression Denial of Service (ReDoS) vulnerability in nth-check that causes a denial of service when parsing crafted invalid CSS nth-checks.

The ReDoS vulnerabilities of the regex are mainly due to the sub-pattern `\s*(?:([+-]?)\s*(\d+))?` with quantified overlapping adjacency and can be exploited with the following code.

**Proof of Concept**
```js
// PoC.js
var nthCheck = require(""nth-check"")
for(var i = 1; i <= 50000; i++) {
    var time = Date.now();
    var attack_str = ",< 2.0.1,2.0.1,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,CWE-1333,Inefficient Regular Expression Complexity,2023-12-28T22:24:56Z,2023-12-28T22:24:56Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/231,"https://nvd.nist.gov/vuln/detail/CVE-2021-3803, https://github.com/fb55/nth-check/commit/9894c1d2010870c351f66c6f6efcf656e26bb726, https://huntr.dev/bounties/8cf8cc06-d2cf-4b4e-b42c-99fafb0b04d0, https://lists.debian.org/debian-lts-announce/2023/05/msg00023.html, https://github.com/advisories/GHSA-rp65-9cf3-cjxr"
230,InfoMVyasVDemo,import-test,open,npm,tar,moveworks/js/packages/msft-sharepoint-movewebchat/package-lock.json,development,high,GHSA-5955-9wpr-37jh,CVE-2021-37713,Arbitrary File Creation/Overwrite on Windows via insufficient relative path sanitization,"### Impact

Arbitrary File Creation, Arbitrary File Overwrite, Arbitrary Code Execution

node-tar aims to guarantee that any file whose location would be outside of the extraction target directory is not extracted. This is, in part, accomplished by sanitizing absolute paths of entries within the archive, skipping archive entries that contain `..` path portions, and resolving the sanitized paths against the extraction target directory.

This logic was insufficient on Windows systems when extracti",< 4.4.18,4.4.18,8.2,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2023-12-28T22:24:56Z,2023-12-28T22:24:56Z,,,,,,,https://github.com/InfoMVyasVDemo/import-test/security/dependabot/230,"https://github.com/npm/node-tar/security/advisories/GHSA-5955-9wpr-37jh, https://www.npmjs.com/package/tar, https://nvd.nist.gov/vuln/detail/CVE-2021-37713, https://www.oracle.com/security-alerts/cpuoct2021.html, https://cert-portal.siemens.com/productcert/pdf/ssa-389290.pdf"
